page;title;author;publisher;price;score;reviews;language;pages;edition;code;category
61;Jankovich Arisztid - A Nemzeti Hadsereg (1919);György Sándor;Szülőföld Könyvkiadó Kft., 2019;42.24;5;1;magyar;379;kemény kötés;9786155847608;Könyv > Történelem > Hadászat
61;A kolozsvári/szegedi Ferencz József Tudományegyetem 1872-1940;Marjanucz László;Kárpát-medence Intézet, 2019;52.41;4.5;11;magyar;384;kemény kötés;9786155713026;Könyv > Történelem > Magyar történelem > Egyéb
61;Mindenki vágyik a tudásra, de az árát senki sem akarja megadni - Az oktatás financiális háttere a középkorban és a kora újkorban;null;Martin Opitz Kiadó, 2019;26.36;5;1;magyar;168;puhatáblás, ragasztókötött;9789639987524;Könyv > Történelem > Művelődéstörténet > Egyetemes művelődéstörténet
61;"Úton újratöltve a legendákkal - Puskás ""Pancho"" Öcsivel, Papp Lacival";Simon V. László;Magánkiadás, 2019;42.24;5;1;magyar;383;puhatáblás, ragasztókötött;9786158113212;Könyv > Irodalom > Riportkönyv, tényirodalom
61;"Élni jöttem - Tudományosan megalapozott úmutató a ""jó élet"" felépítéséhez! - Könyv és CD";Bagdi Bella;Mental Focus Kiadó Kft., 2019;52.83;5;1;magyar;166;kemény kötés;9786158081979;Könyv > Életmód, egészség > Egészséges életmód
61;A fényből a sötétbe - Az Országos Magyar Izraelita Közművelődési Egyesület évtizedei 1909-1950;Harsányi László;Napvilág Kiadó, 2019;41.29;5;1;magyar;408;füles, kartonált;9789633380116;Könyv > Történelem > Művelődéstörténet > Magyar művelődéstörténet
61;Az első hetven év - Életrajzi töredékek a családról és pályáról;Kovács Árpád;Éghajlat Könyvkiadó, 2019;52.83;4.5;11;magyar;160;cérnafűzött kartonált védőborítóval;9789639862975;Könyv > Történelem > Politika
61;Bittersweet - Keserédes - True North 1.;Sarina Bowen;Könyvmolyképző Kiadó Kft., 2019;37.05;4.5;11;magyar;359;karton;9789634577102;Könyv > Irodalom > Szórakoztató irodalom > Romantikus
61;A nap színe;David Almond;Tilos az Á Könyvek, 2019;31.66;4.5;11;magyar;168;kartonált ragasztókötés visszahajló füllel;9789634105503;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 10-14 éveseknek > Kortárs
61;Made in Israel - Ahogyan az izraeli találékonyság jobbítja a világot;Avi Jorisch;Immanuel Alapítvány, 2019;36.53;5;1;magyar;246;karton;9786156017055;Könyv > Szakkönyv > Pénz, befektetés, üzlet > Befektetés, vállalkozás
61;A sorkatona ORRNAGY-orrnagy - Néphadsereg a szocializmusban 1959-1962;Bikafalvi Máthé László Zoltán;Kornétás Kiadó, 2019;33.35;4.5;11;magyar;176;füles, kartonált;9786155937125;Könyv > Irodalom > Szórakoztató irodalom > Humoros
61;A Robbery sztori;Pethő András;Ani-and Kiadó, 2019;45.53;5;1;magyar;236;kemény kötés;9786150064888;Könyv > Hobbi, szabadidő > Sport > Labdarúgás
61;Kolbe - A szeplőtelen lovagja - Válogatás Szent Maximilian Kolbe írásaiból;null;Etalon Kft., 2019;42.24;5;1;magyar;203;kötve;9786158018272;Könyv > Történelem > Életrajzok
61;Nyelv - Emlékezet - Elbeszélés - A századforduló bécsi és budapesti modernsége az irodalomban;Orosz Magdolna;Gondolat Kiadói Kör, 2019;47.65;5;1;magyar;429;füles, kartonált;9789636939465;Könyv > Irodalom > Irodalomtörténet > Összefoglaló
61;A jugoszláviai magyarok eszme- és politikatörténete 1945-1989;Losoncz Márk (szerk.);L'Harmattan Kiadó, 2019;31.66;4.5;11;magyar;233;karton;9789634145868;Könyv > Történelem > Politika
61;Közművelődés és romák - Roma közösségi házak vizsgálata a közművelődés és a kisebbségtudomány dimenzióiban;Ponyi László;L'Harmattan Kiadó, 2019;31.66;4.5;11;magyar;260;karton;9789634145622;Könyv > Társadalomtudomány > Szociológia
61;Határtalanul - A vasi és zalai határvidék festői foltjai;Devecsery László;Szülőföld Könyvkiadó Kft., 2019;29.54;4.5;11;magyar;216;füles, kartonált;9786155847875;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > Kortárs
61;Szent Teréz válaszol - Hogyan imádkozzunk? 2.;Sr. Johanna-Andrea Ocd;Sarutlan Kármelita Nővérek, 2019;22.24;5;1;magyar;248;papír / puha kötés;9786155147982;Könyv > Vallás > Kereszténység
61;A 13. csillagjegy - A zodiákus lány;Balogh W. Orsolya;I.P.C. Könyvek Kft., 2019;42.34;4.5;11;magyar;352;papír / puha kötés;9789636357269;Könyv > Életmód, egészség > Ezotéria > Asztrológia
61;KrizShow 2.;Krizsó Szilvia;Kossuth Kiadó, 2019;42.24;5;1;magyar;384;kemény kötés;9789630998222;Könyv > Irodalom > Riportkönyv, tényirodalom
61;A siker alapelvei II. - A kihívásról;Görög László;Papirusz Book, 2019;34.38;5;1;magyar;87;puhatáblás, ragasztókötött;9789639263949;Könyv > Szakkönyv > Pénz, befektetés, üzlet > Menedzsment, vezetési stratégiák
61;A siker alapelvei III. - A motivációról;Görög László;Papirusz Book, 2019;36.53;4.5;11;magyar;88;puhatáblás, ragasztókötött;9789639263932;Könyv > Szakkönyv > Pénz, befektetés, üzlet > Menedzsment, vezetési stratégiák
61;Hugicám, a sorozatgyilkos;Oyinkan Braithwaite;Athenaeum Kiadó, 2020;42.34;4.5;11;magyar;277;keménytábla, védőborító;9789632939469;Könyv > Irodalom > Szépirodalom > Próza > Világirodalom > Regények > Kortárs > Egyéb
61;Susana és a skót - Vörös Rózsa történetek;Sabrina York;Studium Plusz Könyvkiadó, 2019;34.93;4.5;11;magyar;421;papír / puha kötés;9786155781407;Könyv > Irodalom > Szórakoztató irodalom > Romantikus
61;Amikor a dráma elbeszélőt keres - A mono/lóg drámák drámanarratológiai megközelítésének lehetőségei;Balassa Zsófia;KRONOSZ KÖNYVKIADÓ Kft., 2019;33.89;5;1;magyar;323;karton;9786156048288;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Tanulmányok, műelemzések > Drámaelemzések, tanulmányok
61;Kontaktzónák - Határterületek a színház mentén;P. Müller Péter (szerk.);KRONOSZ KÖNYVKIADÓ Kft., 2019;31.23;4.5;11;magyar;268;karton;9786156048325;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Tanulmányok, műelemzések > Egyéb
61;Taposómalom taposóaknákkal - Írások a megmagyarosított államszocializmusról;Gyarmati György;KRONOSZ KÖNYVKIADÓ Kft., 2019;52.41;5;1;magyar;472;cérnafűzött, keménytáblás;9786156048264;Könyv > Történelem > Magyar történelem > Általános
61;A technika világa;null;Leviter Kft. és Nemzetközi NPL, 2019;25.41;5;1;magyar;12;lapozó;9786156009067;Könyv > Gyermek- és ifjúsági > Ifjúsági ism. terjesztő > Tudomány és természet
61;Sanctus Ladislaus in nummis - Szent László alakja a magyar numizmatikában;Bertók Krisztina (Szerk.);Martin Opitz Kiadó, 2019;41.29;4.5;11;magyar;132;kemény kötés;9789639987517;Könyv > Történelem > Magyar történelem > Egyéb
62;Olga a papírlány 2. - Jum, a sötét szerzet;Elisabetta Gnone;Móra Könyvkiadó, 2019;37.05;5;1;magyar;213;keménytábla, védőborító;9789634863960;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 7-10 éveseknek > Kortárs
62;A zenélő angyal és más történetek;Molnár Ferenc;Móra Könyvkiadó, 2019;26.46;4.5;11;magyar;300;karton;9789634864295;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Regények > 20. század
62;Meggypiros mezben - A magyar labdarúgó-válogatott játékosai 1902-2019;Dénes Tamás;Nemzeti Értékek Könyvkiadó, 2019;157.85;4.5;11;magyar;727;kemény kötés;9786155876066;Könyv > Hobbi, szabadidő > Sport > Labdarúgás
62;1956 és a zenei élet - Előzmények, történések, következmények;null;KRONOSZ KÖNYVKIADÓ Kft., 2019;44.47;5;1;magyar;344;cérnafűzött, keménytáblás;9786156048165;Könyv > Történelem > Művelődéstörténet > Magyar művelődéstörténet
62;Sorskönyv a frontról - Háborús foszlányok;Eperjesi Ildikó;Kossuth Kiadó, 2019;47.65;5;1;magyar;399;füles, kartonált;9789630999304;Könyv > Történelem > Világtörténelem > Jelenkori történelem
62;A varázslás dalai - Merlin 2. könyv;T.A. Barron;Geopen Kiadó, 2019;36.95;5;1;magyar;351;karton;9786155724831;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 10-14 éveseknek > Kortárs
62;Oroszlán a karácsonyfa alatt;Irmgard Kramer;Scolar Kiadó, 2019;31.75;4.5;11;magyar;144;kemény kötés;9789635090815;Könyv > Gyermek- és ifjúsági > Mesekönyvek > 3-6 éveseknek > Kortárs mesék
62;A muzsika valódi hangja a fesztiválok fővárosában - Salzburg;Székely György;Magánkiadás, 2019;103.76;4.5;11;magyar;286;keménytábla, védőborító;9786150045597;Könyv > Művészet > Zene > Klasszikus zene > Zenetörténet
62;Világszámok III. rész: 9-esek;Hegyi Iván;Sprint, 2019;30.71;4.5;11;magyar;152;karton;9786158099752;Könyv > Hobbi, szabadidő > Sport > Labdarúgás
62;A kúnok nyelvéről és nemzetiségéről;Gróf Kuun Géza;Nemzeti Örökség Kiadó, 2019;21.08;4.5;11;magyar;60;puhatáblás, ragasztókötött;9786155797781;Könyv > Társadalomtudomány > Nyelvészet
62;Mondd el a tánc nyelvén;Ann-Marie Williams;Cor Leonis kiadó, 2019;36.95;4.5;11;magyar;96;ragasztókötött;9789638973214;Könyv > Művészet > Tánc
62;Csodalovak - Terco, a bátor;Astrid Frank;Studium Plusz Könyvkiadó, 2019;21.17;5;1;magyar;138;kemény kötés;9786155781414;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 10-14 éveseknek > Kortárs
62;Más tartományok;L. Varga Péter;PRAE.HU, 2019;43.47;4.5;11;magyar;415;füles, kartonált;9786155070716;Könyv > Irodalom > Irodalomtörténet > Összefoglaló
62;A valós színterei - Színház, közösség, múltfeldolgozás;Szabó Attila;PRAE.HU, 2019;31.66;5;1;magyar;188;füles, kartonált;9786155070730;Könyv > Irodalom > Irodalomtörténet > Összefoglaló
62;Állatkölykök - Mágneskönyv;null;Lampion Könyvek, 2023;41.19;5;1;magyar;8;lapozó;9789636142452;Könyv > Gyermek- és ifjúsági > Mesekönyvek > 3-6 éveseknek > Állatmesék
62;Hárman sem birnátok súlyos buzogányát...;Kovács S. Tibor;Martin Opitz Kiadó, 2019;94.23;5;1;magyar;232;cérnafűzött, keménytáblás;9789639987487;Könyv > Történelem > Hadászat
62;Jancsárpuska, türkiszes kard és rubintos bot;Kovács S. Tibor;Martin Opitz Kiadó, 2019;83.64;5;1;magyar;192;cérnafűzött, keménytáblás;9789639987494;Könyv > Történelem > Hadászat
62;A kulcs;Gáspár Enikő;Kalliope Kiadó, 2019;31.66;5;1;magyar;120;karton;9786155378324;Könyv > Életmód, egészség > Egészséges életmód
62;A fény kora;Whitney Scharer;ALEXANDRA KÖNYVESHÁZ KFT., 2019;47.65;5;1;magyar;400;keménytábla, védőborító;9789634475897;Könyv > Irodalom > Szépirodalom > Próza > Világirodalom > Regények > Kortárs > Angolszász
62;A jövő nyomában - A globális változások érkező hullámának megértése;Markku Wilenius;Pallas Athéné Könyvkiadó Kft., 2019;37.05;4.5;11;magyar;260;füles, kartonált;9786155884559;Könyv > Társadalomtudomány > Közgazdaság > Nemzetközi gazdaságtan
62;A kő, amelyet elvetettek - A Szent Kvirin Szalézi templom története;Lendvai Rezső;Szülőföld Könyvkiadó Kft., 2019;36.95;4.5;11;magyar;336;füles, kartonált;9786155847844;Könyv > Történelem > Magyar történelem > Általános
62;Én és a kedvenc fekhelyem;null;Pro Junior Kiadó, 2019;15.78;4.5;11;magyar;12;lapozó;9786155739293;Könyv > Gyermek- és ifjúsági > Leporellók, lapozók
62;Én és a legjobb barátom;null;Pro Junior Kiadó, 2019;15.78;5;1;magyar;12;lapozó;9786155739309;Könyv > Gyermek- és ifjúsági > Leporellók, lapozók
62;Találd ki, ki vagyok - A dzsungel királya;null;Pro Junior Kiadó, 2019;15.78;5;1;magyar;12;lapozó;9786155739330;Könyv > Gyermek- és ifjúsági > Leporellók, lapozók
62;Moxie, avagy a vagány csajok visszavágnak;Jennifer Mathieu;Könyvmolyképző Kiadó Kft., 2019;37.05;4.5;11;magyar;344;karton;9789634575078;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 14 éves kor felett > Kortárs
62;Keresd az igazit! - Lélekfény 1.;Róbert Katalin;Könyvmolyképző Kiadó Kft., 2019;35.99;4.5;11;magyar;336;karton;9789634577317;Könyv > Irodalom > Szórakoztató irodalom > Fantasy
62;Zajlik az élet;Jewel E. Ann;Könyvmolyképző Kiadó Kft., 2019;41.28;5;1;magyar;463;karton;9789634576594;Könyv > Irodalom > Szórakoztató irodalom > Romantikus
62;Szerafina és a Fekete Köpeny - Serafina 1.;Robert Beatty;Könyvmolyképző Kiadó Kft., 2019;26.46;4.5;11;magyar;278;karton;9789634572534;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 14 éves kor felett > Kortárs
62;Számokban létezünk - A mindennapok matematikája;Daniel Tammet;Európa Könyvkiadó, 2019;42.34;4.5;11;magyar;312;kemény kötés;9789634059356;Könyv > Természettudomány > Matematika > Egyéb
62;Okos városok, kérdő- és felkiáltójelekkel - Tudósítás két kőszegi KRAFT-évről;Z. Karvalics László;Felsőbbfokú Tanulmányok Intézete, 2017;31.56;5;1;magyar;175;papír / puha kötés;9786158052955;Könyv > Társadalomtudomány > Közgazdaság > Nemzetközi gazdaságtan
62;Kisvárosok reneszánsza - A kőszegi példa;null;Felsőbbfokú Tanulmányok Intézete, 2016;26.36;4.5;11;magyar;462;papír / puha kötés;9786158052900;Könyv > Társadalomtudomány > Közgazdaság > Pénzügy
62;Társadalmi innováció a pannon városokban I.;Nagy Judit;Felsőbbfokú Tanulmányok Intézete, 2017;25.41;5;1;magyar;170;papír / puha kötés;9786158052993;Könyv > Társadalomtudomány > Közgazdaság > Egyéb
62;A települési együttműködések elmélete és gyakorlata - a Pannon Városok Szövetségének példája;Ernszt Ildikó;Felsőbbfokú Tanulmányok Intézete, 2017;25.41;4.5;11;magyar;182;papír / puha kötés;9786155742026;Könyv > Társadalomtudomány > Közgazdaság > Nemzetközi gazdaságtan
62;Köldökzsinór - A Pannon Városok Szövetségéhez tartozó városok sikerének és megtartó erejének kulcstényezői;Berkesné Rodek Nóra;Felsőbbfokú Tanulmányok Intézete, 2018;25.41;4.5;11;magyar;198;papír / puha kötés;9786155742033;Könyv > Társadalomtudomány > Közgazdaság > Nemzetközi gazdaságtan
62;Jót, s jól! - 26 tanulmány a fenntarthatóságról;Kerekes Sándor;Felsőbbfokú Tanulmányok Intézete, 2017;25.41;4.5;11;magyar;296;papír / puha kötés;9786158052986;Könyv > Társadalomtudomány > Közgazdaság > Nemzetközi gazdaságtan
62;Élni és dolgozni a digitális világban;Gaál Zoltán;Felsőbbfokú Tanulmányok Intézete, 2018;25.41;5;1;magyar;240;papír / puha kötés;9786155742040;Könyv > Szakkönyv > Pénz, befektetés, üzlet > Menedzsment, vezetési stratégiák
62;A Festetics-rejtély - A genetika története és Festetics Imre hagyatéka;Poczai Péter;Felsőbbfokú Tanulmányok Intézete, 2019;31.56;5;1;magyar;159;füles, kartonált;9786155742101;Könyv > Történelem > Művelődéstörténet > Magyar művelődéstörténet
62;Kalandok a tanyán;Eulália Canal;Design Media Publishing, 2020;33.88;4.5;11;magyar;80;kemény kötés;9781912268177;Könyv > Gyermek- és ifjúsági > Mesekönyvek > 3-6 éveseknek > Kortárs mesék
62;A KRAFT bennünk van - Regionális fejlesztési stratégia elemzése Kőszeg város példáján;Markovits Szabina;Felsőbbfokú Tanulmányok Intézete, 2017;15.88;4.5;11;magyar;99;papír / puha kötés;9786155742002;Könyv > Társadalomtudomány > Közgazdaság > Pénzügy
62;A kommunizmus bukása - Rendszerváltoztatás Közép-Európában 1989-1990-ben;Bába Iván;Felsőbbfokú Tanulmányok Intézete, 2017;15.88;5;1;magyar;79;papír / puha kötés;9786158052962;Könyv > Történelem > Világtörténelem > Általános
62;A velünk élő múlt;Bronisław Wildstein;Rézbong Kiadó, 2019;36.00;5;1;magyar;450;füles, kartonált;9786155475474;Könyv > Irodalom > Szépirodalom > Próza > Világirodalom > Regények > Kortárs > Egyéb
62;Az EU brit szemmel - A Review of the Balance of Competences brit tanulmánysorozat összegző kivonata;Kiss Gábor Ferenc;Századvég Kiadó, 2019;47.54;4.5;11;magyar;352;kartonált ragasztókötés visszahajló füllel;9786155164309;Könyv > Társadalomtudomány > Egyéb
62;A Város;Dr. Orbán Krisztina;Hungarovox Kiadó, 2019;26.47;5;1;magyar;256;ragasztott;9786155743986;Könyv > Gyermek- és ifjúsági > Mesekönyvek > 6-10 éveseknek > Kortárs mesék
62;Szemelvények a Kárpát-medencéből;Luczay Zoltán;Hungarovox Kiadó, 2019;41.29;5;1;magyar;356;kemény kötés;9789635340033;Könyv > Történelem > Életrajzok
62;Egy merőkanálnyi betű;Hudra L. Mária;Publio Kiadó, 2019;31.56;4.5;11;magyar;252;füles, kartonált;9789634436874;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Elbeszélések, novellák > Kortárs
62;Szókincspróba 2. - A kezdők nyelvkönyvei sorozat köteteihez;Helen Davies;Holnap Kiadó, 2019;15.88;5;1;magyar;48;irkafűzött;9789633492925;Könyv > Szótár, nyelvkönyv > Egyéb
62;Testfogyatkozás - Hogyan veszítettük el a szex, a nemiség, a házasság és a család értelmét? (És hogyan tudnánk újra rátalálni?);Christopher West;Mission is Possible, 2019;30.71;4.5;11;magyar;80;puhatáblás, ragasztókötött;9786155779046;Könyv > Életmód, egészség > Szexológia
62;Szétriasztva - Beszélgetések a kilencvenegy éves Lükő Gáborral, ifjúkora dokumentumai között;Rostás Zoltán;Pont Kiadó, 2019;34.46;5;1;magyar;152;ragasztókötött;9786155500640;Könyv > Társadalomtudomány > Szociológia
62;Költő a diktatúrában - Ratkó József pályaképe;Babosi László;Magyar Napló Kiadó, 2019;29.64;4.5;11;magyar;472;keménytábla, védőborító;9786155641138;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Tanulmányok, műelemzések > Egyéb
62;A fák némasága;Rolf Jacobsen;Magyar Napló Kiadó, 2019;26.47;5;1;magyar;102;cérnafűzött, keménytáblás;9786155721908;Könyv > Irodalom > Szépirodalom > Vers > Világirodalom > 20. század
62;A macskám Pasolinit olvas;Tóth Erzsébet;Nap Kiadó, 2019;37.06;5;1;magyar;248;cérnafűzött, keménytáblás;9789633321386;Könyv > Irodalom > Irodalomtörténet > Esszé
62;Az idegen megváltása - Guberálás a világot formáló és deformáló gondolatok meddőhányóján;Zelnik József;MMA Kiadó, 2019;36.00;5;1;magyar;230;kemény kötés;9786155464331;Könyv > Társadalomtudomány > Filozófia > Vallásfilozófia
62;Jankovich Arisztid - A Nemzeti Hadsereg (1919);György Sándor;Szülőföld Könyvkiadó Kft., 2019;42.24;5;1;magyar;379;kemény kötés;9786155847608;Könyv > Történelem > Hadászat
62;A kolozsvári/szegedi Ferencz József Tudományegyetem 1872-1940;Marjanucz László;Kárpát-medence Intézet, 2019;52.41;5;1;magyar;384;kemény kötés;9786155713026;Könyv > Történelem > Magyar történelem > Egyéb
