page;rank;title;publisher
51;3043;Móra Ferenc: Ének a buzamezőkről I-II.;Lantos Rt., 1927
51;3044;Anna Kaiser Tamás K. Pintér: Budapester Kirchen;Corvina Kiadó, 1993
51;3045;Watch This! 2 SB;Oxford University Press, 1999
51;3046;Watch This! 2 TB;Oxford University Press, 1999
51;3047;Watch This! 3 SB;Oxford University Press, 2000
51;3048;Dr.Ernest Flachbach Elemér Szudy: Danubian Review (Danubian News) 1937 - V/I;Budapest, 1937
51;3049;A. Gornay Jean Desbons: METOULA - Sprachführer;Langenscheidt, 1912
51;3050;Dr. A. Karl Brunsky: Musikästhetik;Leipzig, 1911
51;3051;Gúzs Imre: A fehér hajú lány;Kriterion Kiadó, 1970
51;3052;Sinkovits Péter főszerk.: Új művészet folyóirat 1995. / 1-2.;Új Művészet Alapítvány, 1995
51;3053;C. Calafateanu: Art Journey;Editura Sport-Turism, 1982
51;3054;A. E. Brinckmann: J. A. Watteau;Verlag Anton Schroll & Co.Wien, 1943
51;3055;Völgyi Kálmán Szalontay Károlyné: Francia nyelvkönyv a gimnáziumok szakosított tantervű III. osztálya számára Kezdő csoportok;Tankönyvkiadó, 1972
51;3056;Danubian Review (Danubian News) 1938 - V/12;Budapest, 1938
51;3057;Danubian Review (Danubian News) 1938 - V/11;Budapest, 1938
51;3058;Danubian Review (Danubian News) 1937 - V/5;Budapest, 1937
51;3059;Gergelyffy András: A pannonhalmi főmonostor kerengőjének rövid építéstörténete;Országos Műemléki Felügyelőség
51;3060;R. G. Binding: Gedichte (Binding);Insel-Verlag, 1914
52;3061;Nowas C.&V. H. H. Isenbart: Das Pferd;Bucher, 1972
52;3062;M. Blaug: Economics of education 1.;Penguin Books, 1968
52;3063;David Kossoff: Small Town is a World;St. Martin's Press, 1979
52;3064;Györe Imre: Bízzuk a tűzre;Szépirodalmi Könyvkiadó, 1977
52;3065;Suma ChingHai: The Key of Immediate Enlightenment 5 - Az azonnali felvilágosodás kulcsa 5;
52;3066;Ian S. Lustick: Unsettled states, disputed lands;Cornell University Press, 1993
52;3067;J. D. O'Connor: Better English pronunciation - New edition;Cambridge University Press
52;3068;Kovács Katáng Ferenc: A napok maradéka;Új Mandátum Könyvkiadó, 1998
52;3069;Handel-Mazzetti Enrica: Játszótársak I-II;Szent-István-Társulat
52;3070;Martha Long: Ma, He Sold Me for a Few Cigarettes;Mainstream Publishing, 2008
52;3071;Sinkovics Alfréd: Nemzetközi tőkemozgások és a KGST;Közgazdasági És Jogi Kiadó, 1986
52;3072;John Galsworthy: A vagyon ura (A Forsyte saga);Franklin-Társulat
52;3073;May Károly: A Csendes óceánon -úti kalandok-;Athenaeum Irod. és Nyomdai Rt.
52;3074;Danubian Review (Danubian News) 1937 - V/I;Budapest, 1937
52;3075;Jegyzet a szocializmus politikai gazdaságtanából (2. füzet);Felsőoktatási Jegyzetellátó V., 1960
52;3076;B. Fejes Katalin: A Szintaktikai Állomány Természete Gyermekszövegekben;Akadémiai Könyvkiadó, 1993
52;3077;Jun Hatanaka: Ryota du mandala 2.;2006
52;3078;Gáthy Vera (szerk.): Átalakulások - Társadalmi tendenciák a harmadik világban;Kossuth Kiadó, 1989
52;3079;Kocsis Tibor: Szavak a felhők alatt - dedikált;Magánkiadás, 2007
52;3080;Balla D. Károly: Árokszélén;Pannónia Könyvek, 1996
52;3081;J. A. Hough E. Topham: The co-operative movement in britain;The British Council, 1945
52;3082;W. Tank: Tieranatomie für Künstler;Otto Maier Verlag, 1939
52;3083;Der Mensch im Spiegel der Kunst - Liebe und Ehe - Band 5.;Kunstkreis Luzern, 1968
52;3084;M. Basilea Shclink: Jézus útja - a mi utunk;Alfaprint, 2000
52;3085;Rejtő Sándor: Az elméleti mechanika technológia alapelvei és a fémek... II.;Németh József Technikai KKiadó, 1919
52;3086;Szüle Mihály: Egy bolond százat csinál - Nyaraljon a Sing-Sing-ben;New York, 1960
52;3087;Pataki Marianna Rózsa: Meine Familie und ich - Arbeitsheft 7;Oktatási Minisztérium, 2002
52;3088;Gustav Schwab: Die schönsten sagen des klassischen Altertums I-II;1965
52;3089;Sárai- Sulyok....: A filozófia és a hadügy kapcsolatának néhány kérdése;Zrínyi Katonai Kiadó, 1980
52;3090;Frank G. Slaughter: Queen of Evil;London, 1962
52;3091;Frantisek Hecko: Falu a hegyek közt;Csehszlovákiai Magyar Kiadó, 1953
52;3092;főszerk.: Sinkovits Péter: Új művészet folyóirat 93/4 április;Új Művészet Alapítvány, 1993
52;3093;Fegyin K.:: Első örömök;Új Magyar Könyvkiadó, 1955
52;3094;Albert L. Weeks: The Troubled Détente;New York University Press, 1976
52;3095;A Tan Kapuja Buddhista Egyház 1998. tél;1998
52;3096;Dr.Jadranka Damjanov: Képzőművészet (Tankönyv a vajdasági középiskolák I.oszt. számára);Újvidék, 1975
52;3097;Cliff Goodwin: TO BE A LADY Biography of Catherine Cookson;Century Publishing, 1994
52;3098;vitéz Kováts György: Történelem (A Polgári leányiskolák III. osztálya számára);Lampel R. könyvkiadó váll., 1923
52;3099;Saxon-Szász János (szerk.) Dárdai Zsuzsa: MADI - art periodical No. 9 (2006-07);T-Mart Press Kft., 2007
52;3100;szerk:Lendvai L. Ferenc: Demokrácia, pluralizmus,tolerancia;Magánkiadás, 1996
52;3101;Douglas Reeman: A Dawn Like Thunder;Arrow Books, 2007
52;3102;B. Mosescu-Maciuca: Theodor Aman;Bucuresti
52;3103;Lewis Carroll: Silvie & Bruno 1-2;Goldmann, 1986
52;3104;Passim (Filozófiai Folyóirat) 1999/1.;Pécs, 1999
52;3105;Vajda János: Vajda János összes művei I. Kisebb költemények;Akadémiai Kiadó, 1969
52;3106;H. G. Pozzessere: If Looks Could Kill;Miramax Books
52;3107;Harsányi Zoltán: Stíluselemzés I-II. ( A tanítás problémái );Tankönyvkiadó vállalat
52;3108;Sheelagh Kelly: A Long Way From Heaven;Harper Collins, 1999
52;3109;Gesztesi -Balogh Gábor: Kataklizma I. kötet;Franklin-Társulat
52;3110;Lázár Zsuzsa (szerk.): Kép/sor - A budai rajziskola könyve;Nincs feltüntetve, 2001
52;3111;J. D. Robb (Nora Roberts): Abendstern;Blanvalet Verlag, 2008
52;3112;Challenges 1. SB;Pearson Education Ltd., 2008
52;3113;Challenges 1. WB+Cd-Rom;Pearson Education Ltd., 2008
52;3114;English Adventure 3 AB;Longman, 2006
52;3115;Rob Nolasco: English Zone 2 SB;Oxford University Press
52;3116;Rob Nolasco: English Zone 2 TB;Oxford University Press, 2007
52;3117;Kulin K.: Entre El Modernismo Y El Postmodernismo;Eötvös József Könyvkiadó, 2003
52;3118;Questoes Actuaes: Philosophia E Direito;Paris, 1909
52;3119;New Stepping Stones 3.Ab.;Longman, 1997
52;3120;Gibbon: A Scots Quair;CANONGATE, 2008
53;3121;Baxter: The Usa Audio Cd (Obw Factfiles 3);Oxford University Press, 2001
53;3122;Wolf H. Döring: Knipse - aber richtig!;Berlin, 1938
53;3123;Meg Rosoff: What I Was;Penguin Books, 2008
53;3124;J.Salánki and Katalin S.-Rózsa: Neurobiology of invertebrates;Akadémiai Kiadó, 1988
53;3125;Balzac Honoré: A spanyol grand - Le Grand d' Espagne;Lantos Rt., 1925
53;3126;Petros G. Themelis: Nauplia;Athens
53;3127;Hans Windisch: Die neue Foto-Schule I. Die Technik;nincs megadva, 1952
53;3128;Vajta Gábor: A klónozók támadása;Scientia Kiadó, 2003
53;3129;Carlo M. Martini: Erzbischof von Mailand;Herder Freiburg, 1993
53;3130;Georg M. Dietrich: Aus den Augen - Aus dem Sinn;Edition Temmen, 1997
53;3131;Martin Greschat (Hrsg.): Die Reformationszeit I.;Kohlhammer, 1981
53;3132;Wilcsek Jenő (főszerk.): Vállalatgazdasági lexikon 2 L-Z;Közgazdasági És Jogi Kiadó, 1966
53;3133;"Czirják József;Jávorszki András;Szabóné G. Piroska: Erkölcs és változás";Kaposvári Egyetem, 1994
53;3134;Speculum Artis - 15. Jahrgang - Heft 4. July/August 1963;Zürich, 1963
53;3135;Speculum Artis - 14. Jahrgang - Heft 4. Juli/August 1962;Zürich, 1962
53;3136;Speculum Artis - 15. Jahrgang - Heft 3. Mai/Juni 1963;Zürich, 1963
53;3137;Danubian Review (Danubian News) 1938 - V/10;Budapest, 1938
53;3138;Danubian Review (Danubian News) 1937 - V/7;Budapest, 1937
53;3139;Záborszky Gáborné Lékainé Vinkler Mária: Árutan anyagismeret I.;Budapest
53;3140;Stephanie Blake: A glorious passion;Jove Books, 1983
53;3141;Lökös Sándor: Közlekedési ismeretek az ált. isk. 6-7. oszt. számára;
53;3142;L. Simon László szerk.: Görbülő fény - A hetvenéves Bujdosó Alpár köszöntése - Dedikált;Magyar Műhely, 2005
53;3143;Ohnet György: A faviéresi lelkész (Egytemes regénytár);Singer és Wolfner, 1913
53;3144;William E. Harkins: An American reader;New York, 1958
53;3145;Funk-Kuhn-Demme: Studio D A2 Vokabeltaschenbuch;Maxim Könyvkiadó, 2013
53;3146;Bloor, Forrest, Laird, Relton: Objective Tests in English as a Foreign Language;Macmillan Publishers Co., 1987
53;3147;Papok tüköre (A r.kath. egyház vakbuzgalmának történelmi emlékei Corvin-tól);Volckmar Frigyes, 1870
53;3148;Angela F. Nagy: Gourmet Calendar;Minerva, 1978
53;3149;Marshall Cavendish: Alles - In Fabre - Zimmer Pflanzen von A bis Z;Moewig, 1996
53;3150;Johanna Lindsay: No Choice But Seduction: A Malory Novel;Pocket Books, 2008
53;3151;Lamberto Trezzini: Due secoli di vita musicale I-II.;1966
53;3152;Tim Butcher: Blood River: A Journey to Africa's Broken Heart;Vintage Books, 2007
53;3153;Dr. Szirmai Péter: Egy kockázati iparág - A kockázati tőke Magyarországon;Budapest, 1998
53;3154;Thomas R. Hietala: Manifest Design;Cornell University Press, 1994
53;3155;Catherine Walters Michael Swan: The New Cambridge English Course - Teacher's Book 3 (Intermediate);Cambridge University Press, 1995
53;3156;Dr. R. Hugershoff Otto Israel: Kartographische Aufnahmen und geographische Ortsbestimmung auf Reisen;
53;3157;D. Martin Luthers: Evangelikum Markus;Berlin, 1930
53;3158;Jegyzet a szocializmus politikai gazdaságtanából (3. füzet);Felsőoktatási Jegyzetellátó V., 1960
53;3159;Myskovszky Ernő: A Magyar Képzőművészet Története (Tudományos zsebkönyvtár);Stampfel Könyvkiadó, 1906
53;3160;Kiss József: Avar (I. kiadás);Athenaeum Kiadó
53;3161;Jun Hatanaka: Ryota du mandala 3.;2006
53;3162;Rennie Isaacson: A Treasury of Stencil Designs for Artists and Craftsmen;Dover Publications, 1976
53;3163;Erdélyi József: Kiáltás a Dunán (rapszódia huszonöt részben);Bartha Miklós Társaság, 1938
53;3164;Látóhatár 1975 /1-12/ Teljes Válogatás a magyar kulturális sajtóból;Akadémiai Kiadó, 1975
53;3165;Tomas A. Bowers Alan D. Fletcher: Fundamentals of Advertising Research;Magánkiadás
53;3166;Dr. Mónus Lajos (szerkesztette): Mindennapi ügyeink lexikona I.-II.;Népszava Lap- és Könyvkiadó, 1987
53;3167;Rosie Rushton: What a week to play it cool;Puffin Books, 2002
53;3168;Keresztury Dezső szerk.: A modern német líra kincsesháza: Romantikusok;Európa Könyvkiadó, 1959
53;3169;Örvös Lajos: A forró föld küldötte;Ifjusági Könyvkiadó, 1952
53;3170;A Nemzeti Színház: Sztaniszlavszkij emlékére;Budapest, 1948
53;3171;Peter Mayle Debra Adelaide Christina Bigley: Kutyaélet - Az isteni kutya - Józsua - Kaja (4 kötet);Novella Kiadó
53;3172;Marshall I. Goldman: Soviet Foreign Aid;Frederick A. Praeger, 1967
53;3173;John H. Goldthorpe: Consensus and Controversy;London, 1990
53;3174;Szeitz János: A csönd (versek);Budapest, 2009
53;3175;Trish Morey: A Virgin for the Taking;Mills & Boon, 2006
53;3176;Maria Cristina Cárdenas Reyes: José Peralta y el liberalismo - Análisis documental;Centro De Investigaciones L., 1988
53;3177;Francesco Masala: Quelli dalle labbra bianche-A fehérajkúak (olasz-magyar);Noran Kiadó, 2000
53;3178;Bartha József: Szemelvények a Margit-legendából;Szent-István-Társulat, 1905
53;3179;A A Publishing: The hotel guide 2006;British Council, 2005
53;3180;Arthur C. Clarke: Report On Planet Three And Other Speculations;Pan Books, 1984
54;3181;A belátható végtelen (versek, prózai írások);Budapest, 2009
54;3182;Jean Kanapa: Az egyház társadalmi tanítása és a marxizmus;Kossuth Nyomda, 1964
54;3183;Salvador (selection y prólogo) Bueno: Cuentos Cubanos del Siglo XIX. Antología;Editorial Arte y Literatura, 1975
54;3184;Martina Reilly: All I Want is You;Sphere Books, 2009
54;3185;Baróti-Forgács-Liska: A Szabó család 1-60 (teljes);nincs megadva
54;3186;Szeifert Dezső (szerk.): Kedvezményt adó partnercégek katalógusa Délnyugat-Magyarország '96/1;Magyar Almanach Kiadó, 1996
54;3187;Duden 1 Die Deutsche Rechtschreibung. 24.Aufl.;Dudenverlag
54;3188;Holló-Kukorelli: Államjogi szakirodalomgyűjtemény I.-II.;Tankönyvkiadó, 1989
54;3189;Mimi Halo: Shadow Tracks-a love story- - Dedikált!;Magánkiadás, 1999
54;3190;Giersberg, H. J.-Knitter, H.: Potsdam Tourist Stadtführer-Atlas;Berlin, 1978
54;3191;Abigail Gordon: A surgeon's marriage wish - dedikált;Mills & Boon, 2005
54;3192;Gisela Preuschoff: Von 0 bis 3 - Alltag mit Kleinkindern;nincs megadva
54;3193;Szentmise a Szentatyával Pécsett 1991. augusztus 17.;Debrecen, 1991
54;3194;A Magyar kiadás munkatársa:Pálffy Éva: A Magyar üzleti társ;Akadémiai Kiadó, 1992
54;3195;Ki fedezte fel? (Puska sorozat diákoknak 8.);Laude Kiadó
54;3196;Konrad Kregcjk-Marianne Wilhelm: Schreibfix 1- Erlebnisbuch;nincs megadva, 2008
54;3197;Ingrid Teufel-Marianne Wilhelm: Schreibfix 3.- Rechtschreibwerkstatt;nincs megadva, 2008
54;3198;Renate Hoffmann: Schreibfix 2- Buchstabenbuch;2008
54;3199;Janus P., Bornemissza P. Tinódi , Ilosvai P.: Humanisták és prédikátorok - populart-;Interpopulart Könyvkiadó, 1993
54;3200;Kiss Sándor (szerk.): Amit a nyugdíj ügyintézésről tudni kell;HVG-Orac Kft., 2006
54;3201;J. W. Marriott Jr. Kathi Ann Brown: The Spirit to Serve (Marriott's Way);Harper Business, 1997
54;3202;12 perc a szép keblekért;Top Trading Kft.
54;3203;Sz. I. Volkov A. N. Romanov (szerkesztők): Automatizált statisztikai rendszer;Statisztikai Kiadó Vállalat, 1984
54;3204;Melissa James: A Mother in a Million;Mills & Boon, 2007
54;3205;Bibliothek der Unterhaltung und des Wissens 1910/2;Union Deutsche Verlagsgesell., 1910
54;3206;Domokos Mátyás szerk.: Százegy elbeszélés I.;Magvető-Szépirodalmi Kkiadó, 1979
54;3207;Alison Roberts: A Nurse's Search and Rescue;Mills & Boon, 2005
54;3208;Dr. Papp Ottó (egyetemi adjunktus): A hálótervezés módszertana és alkalmazása;Tankönyvkiadó, 1969
54;3209;J.-E. Darmon: Dictionnaire des peintres miniaturistes sur vélin, parchemin, ivoire et écaille;Albert Morancé, 1924
54;3210;A dunántúli és a Duna-Tisza-közi amatőr képzőművészek és szakkörök...;Pécsi Szikra Nyomda, 1972
54;3211;Jane Rosenberg: Dance me a story;Thames And Hudson, 1989
54;3212;Névtelen (Remsey György): A fénytorony (versek)- dedikált - Dedikált;nincs megadva, 1940
54;3213;Csillag - A magyar Írók Szövetségének Folyóirata - VIII. évfolyam;Lapkiadó Vállalat, 1954
54;3214;H. Chr. Andersen: Sämtliche Märchen und Geschichten I-II. - Saját képpel;Dieterich'sche Verlagsbuchhand, 1953
54;3215;Vlagyimir Szolouhin: A csontnyelű kiskés;Móra Kiadó-Kárpáti Kiadó, 1985
54;3216;Földesi Tamás: Tudomány-e a filozófia?;Kossuth Kiadó, 1970
54;3217;V. Kovács Sándor: A Dózsa-háború humanista eposza - Dedikált - Dedikált;Akadémiai Nyomda, 1959
54;3218;Antoine Goléa: 20 ans de musique contemporaine I-II.;Seghers Éditeur, 1962
54;3219;Hirosi Teshigahara: Sogetsu school 4;nincs megadva
54;3220;P. Nagymányoky Gilbert O.F.M. (szerk.): Páduai Szent Antal Missziós naptára 1947;Magánkiadás, 1947
54;3221;Az orosz dráma klasszikusai I.;Európa Könyvkiadó Vállalat, 1973
54;3222;Der Freund Nr. 7 2006;Axel Springer Kiadói Kft., 2006
54;3223;Robert E. Becker and Ezio Giacobini: Alzheimer Disease;Taylor Publ. Co., 1990
54;3224;Watch This! 3 TB;Oxford University Press, 2000
54;3225;Gustav W. Heinemann: Anekdotisch;Bechtle Verlag, 1969
54;3226;Lehrbuch für den Literaturunterricht in den Klassen 8-10.;Volk und Wissen Volkseigener Verlag, 1974
54;3227;A 6-10 éves korú gyermek világnézeti neveléséről;Tankönyvkiadó, 1962
54;3228;August Buck, Tibor Klaniczay, S. Katalin Németh: Geschichtbewusstsein und Geschichtsschreibung in der Renaissance;Akadémiai Kiadó, 1989
54;3229;Peter Leslie: Killers under a cruel sky;Hamlyn Paperbacks
54;3230;J. H. Wild: Rainer Maria Rilke - Sein Weg zu Gott;Rascher Verlag Zürich
54;3231;Mary J. Forbes: First-Time Valentine;Mills & Boon, 2008
54;3232;Speculum Artis - 14. Jahrgang - Heft 6. Dezember 1962;Zürich, 1962
54;3233;Danubian Review (Danubian News) 1937 - V/2-3.;Budapest, 1937
54;3234;Morris L. West: Proteus;Knaur, 1979
54;3235;Emily Dalton: A heavenly houseguest;Harlequin, 1992
54;3236;Oscar Kokoschka: A Sea Ringed with Visions;Thames And Hudson, 1962
54;3237;Kaszás Máté: A Hradkov-hegyi kolstor kerengője;Jelenkor Kiadó, 1997
54;3238;Alice Maclin: Reference Guide to English: A Handbook of English as a Second Language;1996
54;3239;Teológia 1995/2;Budapest, 1995
54;3240;Jean-Louis Festjens Pierre Antilogus: Guide de survie á l'usage des PARENTS;Hors Editions, 1991
55;3241;Székely Zoltán Diczházi István: A titokkörökről és a titokvédelmi eljárásról;Viva Média Holding, 1996
55;3242;Danubian Review (Danubian News) 1938 - V/9;Budapest, 1938
55;3243;Danubian Review (Danubian News) 1938 - V/8;Budapest, 1938
55;3244;Danubian Review (Danubian News) 1937 - V/6;Budapest, 1937
55;3245;Danubian Review (Danubian News) 1937 - V/4;Budapest, 1937
55;3246;Praesens - 2002 -1 (angol-német);Budapest, 2002
55;3247;Anne Baker: A Labour of Love;Headline, 2008
55;3248;Dean R. Koontz: The Vision;Headline, 1990
55;3249;Réh szerk. Füleki: A külkereskedelem technikája IV.;Külker. Oktató és Továbbk. K., 1997
55;3250;szerk:Dobos István: Határ Irodalmi és kritikai folyóirat 1995/4.;Magánkiadás, 1995
55;3251;Der Mensch im Spiegel der Kunst - Lehren und Lernen - Band 4.;Kunstkreis Luzern, 1968
55;3252;Dr. Friedrich W. Doucer: So deuten Sie Ihre Träume richtig;Kremayr & Scheriau
55;3253;Gaál Mózes: A koldusvezető;Singer és Wolfner
55;3254;H. G. Wells: Tono-Bungay 1. kötet;Pantheon Irodalmi Intézet
55;3255;Vészei Endre: A hosszú előszoba;Magvető Könyvkiadó, 1970
55;3256;Kemminghausen-Hüllen: Märchen der Europäischen Völker Bannd 2.;Aschendorff, 1961
55;3257;Leó Weiner: 2. szonáta hegedűre és zongorára;Zeneműkiadó, 1955
55;3258;R. A. Szafarov: A közvélemény és az államigazgatás;Közgazdasági És Jogi Kiadó, 1980
55;3259;Dr. Munkácsy Ernő: Indoklás a Kiegészítő Szabályzat Javaslatához - Dedikált;Budapest, 1934
55;3260;Irodalomtörténet 1973/3;Akadémiai Kiadó, 1973
55;3261;Jerald F. terHorst: Gerald Ford and the Future of the presidency;nincs megadva, 1974
55;3262;Arany J.-Arany L.-Fazekas M.-Garay J. -Petőfi S.: A magyar elbeszélő költészet remekeiből;Ion Creanga Könyvkiadó, 1973
55;3263;D.james Kennedy: Why I believe;Magánkiadás, 1999
55;3264;Balázs Béla: Doktor Szélpál Margit - Tragoedia három felvonásban, Op. I.(I. kiadás) - 1909-es;Nyugat-Kiadás
55;3265;Gerti Draxler Dr. Christa Steinle: Vissza a színhez / Zurück zur Farbe;Graz, 1986
55;3266;Urbach Zsuzsa (szerk.): A Szépművészeti Múzeum 30 éve;Népművelési Propaganda Iroda, 1975
55;3267;Széles Klára: A létté vált hiány (esszék, tanulmányok mai irodalmunkról);Felsőmagyarország Kiadó, 1995
55;3268;Fekete György: Vállalati megújulásteljesítménytartalékok a mezőgazdaságban;Közgazdasági És Jogi Kiadó, 1988
55;3269;Tompa Béla: Innováció a mezőgazdaságban;Közgazdasági És Jogi Kiadó, 1988
